Name,Ticker,Sub-Sector,Market Cap,Return on Investment,ROCE,Return on Assets,Return on Equity,Net Profit Margin,Interest Coverage Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Inventory Turnover Ratio,Current Ratio,Cash Conversion Cycle,PE Ratio,PB Ratio,Price / Sales,Price / CFO,EV / Invested Capital,EV / Revenue Ratio,EV / Free Cash Flow,EV/EBITDA Ratio,DII Holding Change – 3M,FII Holding Change – 3M,MF Holding Change – 3M,Promoter Holding Change – 3M,Insider Trades - 3M Cumulative,Bulk Deals - 3M Cumulative,Dividend Yield,1Y Historical Revenue Growth,1Y Forward Revenue Growth,1Y Historical EPS Growth,1Y Forward EPS Growth
Bajaj Finserv Nifty Bank ETF,BANKBETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bajaj Finserv Nifty 50 ETF,NIFTYBETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTI Nifty IT ETF,NIFITETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTI Nifty 10 yr Benchmark G-Sec ETF,NIF10GETF,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTI Nifty 5 yr Benchmark G-Sec ETF,NIF5GETF,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty PSU Bank ETF,HDFCPSUBK,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Nifty Healthcare ETF,HEALTHADD,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIC MF Nifty Midcap 100 ETF,LICNMID100,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty Smallcap 250 Momen.Quali. 100ETF,SMALLCAP,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerodha Gold ETF,GOLDCASE,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motilal Oswal Nifty Smallcap 250 ETF,MOSMALL250,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motilal Oswal Nifty Realty ETF,MOREALTY,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP S&P BSE Liquid Rate ETF,LIQUIDADD,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
