Name,Ticker,Sub-Sector,Market Cap,Return on Investment,ROCE,Return on Assets,Return on Equity,Net Profit Margin,Interest Coverage Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Inventory Turnover Ratio,Current Ratio,Cash Conversion Cycle,PE Ratio,PB Ratio,Price / Sales,Price / CFO,EV / Invested Capital,EV / Revenue Ratio,EV / Free Cash Flow,EV/EBITDA Ratio,DII Holding Change – 3M,FII Holding Change – 3M,MF Holding Change – 3M,Promoter Holding Change – 3M,Insider Trades - 3M Cumulative,Bulk Deals - 3M Cumulative,Dividend Yield,1Y Historical Revenue Growth,1Y Forward Revenue Growth,1Y Historical EPS Growth,1Y Forward EPS Growth
Indiamart Intermesh Ltd,INDIAMART,Online Services,16028.66481,13.87473864,14.67019796,8.881719454,14.43494535,24.34365699,46.55582822,0.364847379,0.708931492,,2.760752751,-5258.65286,56.4727647,7.786612908,13.74753613,33.68569616,6.531298615,11.78841337,29.9685254,33.48143725,2.776586623,-3.171700605,2.543590649,0,,0,0.381556684,34.68371685,3.063648761,-5.040402061,124.4292846
Tata Teleservices (Maharashtra) Ltd,TTML,Telecom Services,15355.9573,,-3.960091669,-88.90096961,,-101.9404593,0.237641104,0.872087199,-0.118233961,,0.02655901,-208.3479056,-13.41459684,-0.889054702,13.67490164,27.51569183,,29.70935614,74.62594183,66.19481993,-0.014976359,0.037718786,-0.009777088,0,,,,1.099286949,,5.78436214,
Affle (India) Ltd,AFFLE,Advertising,15282.25797,16.27660048,18.25716832,12.76569093,18.48375615,16.4344075,25.67572305,0.776766119,2.335069662,,2.885770251,-16.72496611,62.48112339,10.41607572,10.26840243,58.71017276,9.374494039,9.90693819,87.69581853,43.06413333,0.436525287,4.690168617,0.807778497,-2.956706022,0,,,29.0408726,21.84535168,11.90999463,9.471869085
Zee Entertainment Enterprises Ltd,ZEEL,TV Channels & Broadcasters,13682.59914,1.072347077,3.016375123,0.35449553,0.442906318,0.578328413,4.767806268,0.612965785,0.943381367,0.002789522,4.265405364,577.415098,286.2468439,1.276135679,1.65544683,106.06666,1.195994069,1.592290463,,20.32838915,1.356543317,-6.803660773,2.396177477,0,,-1.094659908,2.808002808,-0.490013123,3.858950782,-95.04461662,1038.548262
HFCL Ltd,HFCL,Telecom Equipments,13241.19132,11.10580116,17.49924184,5.655178245,10.09541284,6.282655845,3.829423747,0.900125422,2.675108124,3.897718651,1.905623296,186.5919193,43.99505373,4.211387318,2.764057815,56.00943836,3.401408033,2.897213296,,20.84664572,-0.099899087,-0.171999144,-0.11775532,0,-0.011392235,-0.654278788,0.207893095,0.425770097,-6.335260067,-7.094431628,5.125079187
PVR INOX Ltd,PVRINOX,Theatres,13048.73783,1.537927416,2.514434615,-2.816121322,-7.703387288,-8.749180752,0.634389979,0.321872573,-4.327574128,4.64174207,0.414266981,-64.53320159,-38.9433188,1.780381684,3.407221352,15.10445402,1.34828987,5.415046969,90.9768275,18.58342025,2.025656793,-1.418697617,1.851326214,-0.003168103,,0,,131.329544,65.94642442,47.43412599,150.0513074
Tejas Networks Ltd,TEJASNET,Telecom Equipments,11696.86715,-0.701671971,-0.864387245,-1.274826466,-1.485149524,-3.638889444,-1.805921053,0.350333937,0.523418558,1.235857625,6.255881042,352.3713429,-321.2542475,3.934417938,11.6900869,,3.553893155,10.73641003,,113.0209064,0.318768476,0.148501485,0.217521093,-0.117586644,0.051622365,,,68.47901126,111.5872794,54.8839135,-15.89561802
Network18 Media & Investments Ltd,NETWORK18,Movies & TV Serials,9569.109464,1.168406148,3.861723511,-0.728961267,-1.831494667,-1.31542388,0.923493082,0.554164538,43.67683654,0.005476434,0.978296653,407.1080103,-113.5529781,2.082450396,1.49370299,,1.801130847,2.998211052,,59.90530975,0.496213129,-2.157152963,0.495257972,0,,0,,7.558095609,,-140.6042209,
TV18 Broadcast Ltd,TV18BRDCST,TV Channels & Broadcasters,8503.226394,2.196028323,3.690145637,1.011823477,1.861767974,1.909291403,2.091065588,0.529947118,2.289518786,0.005011164,1.319578531,477.2108821,73.19010495,1.372572903,1.397412382,,1.332080423,2.316299543,,38.55945174,1.045017577,-1.100007014,1.004361009,0,,-0.046203535,,7.563592653,34.52796887,-80.12318221,-173.7803477
MedPlus Health Services Ltd,MEDPLUS,Online Services,8193.745911,5.555509074,5.611299318,1.846486037,3.423265411,1.081096345,1.567987474,1.707975469,4.433310061,3.701214626,3.106991481,84.03887546,164.6322265,5.497313594,1.779832983,90.6287569,3.685174953,1.913502716,,28.25698769,-0.310191302,0.60609212,-0.203397251,0.03979149,0,,,20.81067747,22.90069206,-73.92692224,7.871316456
Saregama India Ltd,SAREGAMA,Movies & TV Serials,7020.188573,14.19169372,18.17771602,10.92809826,13.5958011,23.45333755,44.44658494,0.465950666,0.818827065,0.008083055,4.065724955,290.308958,37.87735283,5.217531455,8.883503414,75.13848414,4.66290443,7.943370545,,22.85877635,0.236655882,-0.309560489,0.235431876,0,,,0.823950046,29.33291873,5.314773806,15.61716888,11.64822645
Just Dial Ltd,JUSTDIAL,Online Services,6781.337926,4.561419477,5.138084375,3.888413617,4.549521338,16.49183618,25.48891786,0.235778089,0.294315748,,7.754410714,-458.2089788,41.67488892,1.849247337,6.872954408,37.93118875,0.74500006,2.820515396,21.61489651,12.22400916,-0.470440426,-0.005181798,1.140129557,0,-0.003557849,0,,28.2872411,6.011736447,99.02117872,123.7923953
Tips Industries Ltd,TIPSINDLTD,Movies & TV Serials,6133.011805,56.40328976,75.97905609,45.08071168,64.14619834,39.82512751,365.2758621,1.131966537,1.676614311,,3.089527027,-27437.64098,80.14913494,45.03606848,31.91949519,74.53830585,44.22794688,31.34673574,73.84700595,56.15291633,0.355718391,0.430792408,0.267319252,-6.073508609,-50.61257174,50.03419463,0.104701078,38.42939481,,28.2355485,
Sterlite Technologies Ltd,STLTECH,Telecom Equipments,4701.588542,7.623545286,15.90493601,1.609589041,6.808305167,2.022955524,1.678456592,0.7956621,-60.60869565,3.844748858,0.941921476,57.13274023,33.34459959,2.244195008,0.674546419,20.80348912,1.348050015,1.146712847,,9.618036753,0.027271235,-0.705347849,0.015314539,-0.006029488,0.003438896,0,0.847585867,26.33677723,-16.75322812,134.4392113,97.63829787
DB Corp Ltd,DBCORP,Publishing,4692.732342,8.811331235,11.37143744,6.61016154,8.828551288,7.797993774,11.70723684,0.847674637,2.962778241,4.13855576,2.493517874,94.49881772,27.75450877,2.409160951,2.164294866,19.21754512,2.179000344,2.171111423,21.55849213,13.03478428,0.272073536,0.321108429,0.252825171,-0.019606831,,,2.275476039,21.23016539,9.912463969,17.60541091,126.6917365
Hathway Cable and Datacom Ltd,HATHWAY,Cable & D2H,3602.162658,1.566673111,2.156357919,1.381689284,1.571110245,3.266361826,259.4,0.423005582,2.137338138,10.42414861,3.001901478,-42.19870641,55.17173622,0.860793523,1.802108531,7.945830188,0.48393412,1.014364517,33.44173936,4.527246589,0.004498491,-1.032068728,0.007605653,0,,0.326538574,,2.409533617,,-49.77305947,
Dish TV India Ltd,DISHTV,Cable & D2H,3286.642235,,234.6321356,-30.13286964,-3886.736696,-73.35526459,-6.511763436,0.410779919,-0.484255192,2.947791165,0.143988601,-247.7718583,-1.952221055,-4.166688516,1.43205692,4.917693707,,1.385487129,10.16028321,,-0.537116793,-1.328815762,-0.651549105,0,,1.01277136,,-18.79982027,-15.25680922,8.071652009,103.0185585
Navneet Education Ltd,NAVNETEDUL,Publishing,3155.673875,15.14490084,26.10591639,13.98239042,19.47527029,11.51909712,23.35333833,1.213844303,3.247574369,1.726517889,2.272253227,241.6747971,15.42815036,2.742299629,1.777183625,,2.374874963,1.924030431,,9.249326894,1.021930283,-0.139072798,0.877770248,0,,,1.863799283,46.51748067,-1.388779383,172.2887274,-36.96024583
Brightcom Group Ltd,BCG,Advertising,3007.597591,17.23527667,35.81088083,18.9505633,21.32801814,18.55131923,4635.439024,1.535288337,2.778092707,,6.685224738,173.1980152,2.193725449,0.568061813,0.406965011,10.46703414,0.427351377,0.306158685,13.8326563,1.044563262,0.068211547,0.997716164,0.068211547,0,,-0.034166387,0.670941445,47.29449891,,14.5106517,
Cartrade Tech Ltd,CARTRADE,Online Services,2988.629456,1.930433759,3.145065641,1.473105002,1.620301424,7.949125596,8.010416667,0.185316609,0.448249843,13.03278689,8.13656893,-719.593969,87.90086634,1.408136758,6.987350266,61.97904304,0.972759088,5.023518787,52.26610206,21.93628847,-0.140746745,1.78502757,-0.092721969,0,,-0.247628757,,19.15865719,2.747708781,113.8244737,89.73777452
MPS Ltd,MPSLTD,Publishing,2733.303059,25.57503246,33.29734593,20.85270948,27.62240858,21.33367199,133.3693694,0.97745524,2.342640059,,3.357910617,-14.39355063,25.03254015,6.450881638,5.340360007,24.22711451,5.92541518,4.992991792,23.56614772,15.25406231,-0.037279718,-0.087923312,0.02090517,0,,,1.251658937,10.55143962,,28.77802336,
Vindhya Telelinks Ltd,VINDHYATEL,Telecom Equipments,2523.759784,6.334630884,7.114702799,3.337884721,5.574357355,6.266571073,4.371854486,0.532649304,2.99786588,0.700381103,1.714831625,245.5955684,13.61985852,0.739784429,0.853498114,73.77257482,0.771237948,1.064014997,,9.325260928,-0.191108445,0.043887099,0,0,,,0.704357626,96.96652789,,-4.128725166,
DEN Networks Ltd,DEN,Cable & D2H,2407.667866,7.437996394,4.349760551,6.684246164,7.746895611,19.54320849,103.35,0.342023991,0.526306204,,6.639879713,-4646.839717,9.914626362,0.739437565,1.9376361,17.28777099,,,,,-0.042543767,-0.325019174,0.007605655,0,,-0.126879033,,-7.735602483,,37.95027596,
Yatra Online Ltd,YATRA,Online Services,2397.679429,8.926979379,16.33093195,1.243329124,5.642447772,1.919641734,1.520290474,0.647688109,40.10797175,,1.093644617,-210.5172125,314.2436997,14.14393245,6.032353207,,7.113972647,6.223361333,,45.91794002,4.999178765,-4.826128429,3.850727503,0,,0,,78.25365504,8.184265479,124.3846821,18.69774941
Jagran Prakashan Ltd,JAGRAN,Publishing,2204.837775,10.04338852,13.017176,6.582178413,9.333009514,9.987554916,7.561026173,0.65903802,4.083744948,6.779941071,1.665489888,67.52388475,11.03356741,1.142124858,1.101983604,8.120949449,0.996911317,1.182816675,9.930210538,5.93824248,-0.471291002,0.193242704,-0.173525195,0,,0,3.948667325,18.48528994,0.599463212,1.119047823,26.39076138
Signpost India Ltd,SIGNPOST,Advertising,2117.95625,11.7141981,229.4831637,5.312228968,21.4629873,10.30792175,7.01076555,7.414787511,51.69614512,,1.231997495,,60.08386525,167.5598299,6.193397813,1058.978125,65.32064551,6.228927245,1065.053125,28.54987602,,,,,,,,,,,
GTL Infrastructure Ltd,GTLINFRA,Telecom Infrastructure,2113.158456,,26.21928358,-36.98390194,,-122.3236587,-1.323622319,0.302344635,-0.209167529,148.419214,0.10374375,47.65867192,-1.163050705,-0.46537755,1.422686175,4.250459523,,4.076520676,12.1791344,,-0.751569701,-0.013767878,-0.078433697,0,,0.840447498,,0.571471132,,-22.35787685,
Mahanagar Telephone Nigam Ltd,MTNL,Telecom Services,2107.35,,79.52913699,-24.27817828,,-188.1250161,-0.233347998,0.129053428,-0.215973775,6.066919001,0.470777378,-1182.468715,-0.722905825,-0.101048001,1.3599667,33.00469851,,19.42765043,1492.529003,169.020886,0,0.073833175,0,0,,-1.583898413,,-12.90007082,,-11.98480291,
GTPL Hathway Ltd,GTPL,Cable & D2H,1958.543807,9.114924429,13.79904866,4.583428863,9.758875695,4.197408989,18.07258065,1.091966229,-4.513183269,0.438997821,0.481029286,-61.79791409,17.18774732,1.619019275,0.721440051,3.357119998,1.473460836,0.737596116,17.38650523,4.019277011,0.002276303,-0.006390544,0,0,,,2.296870514,10.5065414,,-42.93083588,
Media Matrix Worldwide Ltd,MMWL,Advertising,1821.449488,3.393768411,4.75439761,0.432531414,0.739441371,0.14445534,1.682819383,2.994222391,8.354754878,51.86375546,3.813492805,37.55777395,1329.525174,12.91808148,1.920570112,,7.954526358,2.02161504,,147.0306356,0,0,0,0,,,,61.26887498,,12.29508197,
Spacenet Enterprises India Ltd,SPCENET,Online Services,1499.400286,5.56165386,5.227563517,4.152887795,6.084507042,1.862582781,8.411764706,2.229639314,5.821686747,26318,2.107209563,39.2069245,555.3334393,27.53213893,10.34354502,,27.42956981,10.34285517,,483.6452536,0,0,0,-0.445484812,,,,231.1100959,,69.16836161,
New Delhi Television Ltd,NDTV,TV Channels & Broadcasters,1401.605345,16.33008357,20.3648353,10.31017265,17.24467407,11.73453416,23.10839161,0.878617976,6.141230405,,1.56356052,-85.93914891,28.76267894,4.544469699,3.375166385,,4.246408409,3.230489428,,16.12216494,-0.024351933,0.083171935,-0.024351933,0,,0.089351432,,-1.480391924,,-38.96543086,
R K Swamy Ltd,RKSWAMY,Advertising,1396.200486,46.56967265,71.59745825,8.679470622,101.4775126,10.4197926,8.239795918,0.832979211,-27.32665148,,0.995324633,317.7842064,44.67841555,30.86207971,4.65539824,47.86426075,17.74251205,4.716783322,58.16654959,22.39370724,0,0,0,0,,6.185733045,0.15920758,22.42723599,,56.02252701,
Entertainment Network (India) Ltd,ENIL,Radio,1347.880984,0.625768953,0.174406163,-0.981228085,-1.427633194,-2.327895807,0.097839136,0.421508593,1.726247386,,2.852726915,-95.3689564,-125.2677495,1.806036263,2.916102687,14.55909467,1.343240618,2.739952802,15.0339623,14.61076355,0,0.010820128,0,0,,0,0.353669319,37.62691678,10.12072173,70.35812672,370.250494
Vertoz Advertising Ltd,VERTOZ,Advertising,1282.60875,11.72828428,15.40318687,10.20238425,13.08366912,13.18051576,7.857142857,0.774050457,2.878350515,,2.698948949,145.8871868,116.1783288,12.51814123,15.31290294,,11.53256237,15.34370523,,69.20779483,0,3.846259985,0,0,,-0.812923977,,96.57357428,,80.98360656,
TV Today Network Limited,TVTODAY,TV Channels & Broadcasters,1263.781266,10.61575555,14.37218975,7.104355282,8.88521916,9.572575396,37.03592814,0.742157151,1.213972936,,3.908323509,-232.4644962,14.3220905,1.525495227,1.370992911,31.02064962,1.430647825,1.338892673,140.7287646,7.480853835,-0.950945484,-0.007245015,-1.012726707,0,,0,33.05004721,-5.358371236,2.798871773,-51.38559859,-24.94088548
Matrimony.Com Ltd,MATRIMONY,Online Services,1134.838302,16.38368797,20.20848992,9.464624243,16.57229076,9.721961887,10.46362098,0.973530276,2.447247706,,2.053537765,13.20965436,24.3110176,4.485526885,2.363507866,19.84329956,2.802418461,1.873473502,17.73907122,9.797933796,-0.171371114,-0.195584449,-0.007614398,0,,,0.98055648,6.124569004,0.562324274,-11.70570298,10.03185901
Panorama Studios International Ltd,PANORAMA,Movies & TV Serials,1098.487921,40.28822055,69.97919471,15.13482758,73.40100522,9.891627709,7.359073359,1.530064416,8.422371365,0.001207061,1.42222641,150.490967,29.49752742,15.91319602,2.917785596,26.47596822,10.23503331,3.037234172,28.66527754,19.73861421,0,0,0,0,-1.068552032,-1.134030972,,306.9614096,,4241.248152,
Sandesh Ltd,SANDESH,Publishing,885.6601041,9.627305643,12.57702475,9.515410236,10.1128245,26.31619917,891.2666667,0.36157996,0.823685307,4.641102258,10.60438144,204.8989648,8.732598147,0.839472336,2.298087922,9.234283225,0.431641205,1.181634459,4.892984894,3.262807939,0,-0.000541653,0,0,,,0.427332165,7.89797861,,12.92729095,
Balaji Telefilms Ltd,BALAJITELE,Movies & TV Serials,828.9840237,-5.663104843,-3.917641599,-5.412335463,-8.714826935,-6.121877266,-1.965686275,0.884097349,2.534731214,0.003279795,1.751237841,189.3213624,-22.31450939,2.035315551,1.366066877,,1.756371283,1.481616281,,,0.247205483,-0.00580834,0,0,,0,,76.31984194,,71.92836633,
Birla Cable Ltd,BIRLACABLE,Telecom Equipments,714.15,12.80440125,19.00243878,8.16680716,15.83806135,4.134503144,4.405886909,1.9752814,5.699742452,6.998170075,2.090841492,98.6435838,21.68032787,3.112849795,0.896373837,,2.340203307,1.05180053,,12.4126796,-0.07515,-0.006093333,0,0,,0,1.050199538,48.04608381,,51.51793928,
Zee Media Corporation Ltd,ZEEMEDIA,TV Channels & Broadcasters,691.0986914,-6.67075811,-7.950539817,-7.465520796,-16.31085454,-9.300439338,-1.451971689,0.802706251,13.18627451,,0.708135562,7.218360524,-10.04503912,1.784263267,0.93423277,4.276071596,1.494022556,1.184695764,16.27444181,18.0436214,-7.55E-05,0.210794778,-7.23E-05,0,,-1.149594387,,-15.63166478,,48.78143592,
Hindustan Media Ventures Ltd,HMVL,Publishing,676.7621508,-1.358858811,-2.621981726,-1.743249428,-2.485116378,-4.812381554,-2.400843882,0.362242563,2.339985218,4.57661748,1.230543231,34.37039141,-17.76744948,0.458625909,0.855037462,12.94495315,0.139603561,0.279067784,5.783769333,,0,0.155796916,0,0,,0.594480518,,5.977023806,,-193.8408475,
Music Broadcast Ltd,RADIOCITY,Radio,674.5567527,1.179623804,1.608453658,0.525090632,0.609739886,1.573938507,2.549872123,0.333615722,1.904745305,,4.084227911,-154.0484129,196.0920793,1.28548214,3.086368744,22.13112706,1.20409378,3.43268097,36.4728611,17.54142513,-1.39547573,0.041035261,-1.39547573,0,,-0.074841411,,17.99384549,,160.3508772,
HT Media Ltd,HTMEDIA,Publishing,602.405729,-4.973231756,-4.989387412,-5.339933559,-9.803490248,-12.20381755,-1.54008822,0.437562553,-29.69704217,4.093065281,0.816306327,15.23430066,-2.650383778,0.279617771,0.323448001,,0.353236765,0.572850669,,82.13285058,0,0.120449422,0,0,,0,,11.0021754,,-1375.75004,
Digispice Technologies Ltd,DIGISPICE,Telecom Equipments,593.3300358,-6.092556348,-7.263603833,-2.925180694,-8.47074304,-1.976113962,-13.58461538,1.48026923,28.35441316,0,1.0676103,-4.8518281,-28.80242892,2.545716033,0.569168819,99.71933375,0.931624584,0.283102341,,37.93316656,-1.14E-06,0.000360559,0,-0.180310569,,,,3.048605688,,-477.4891426,
UFO Moviez India Ltd,UFO,Movies & TV Serials,504.4492946,-0.55922725,-0.953872437,-2.519294902,-4.857169101,-3.223918451,-0.30098832,0.78143878,13.65046605,6.996733551,1.025008684,-10.20395841,-38.15804044,1.877649425,1.230184106,83.24245785,1.448209388,1.319902684,,11.72020993,-0.104773247,0.077470231,0,-0.096109791,,0.142318925,,138.6567338,,86.74062535,
Reliance Communications Ltd,RCOM,Telecom Services,480.2444588,,19.89042723,-34.39857651,,-2859.763314,-313.6170213,0.01202847,-0.007129247,35,0.292913258,-3759.452015,-0.033122592,-0.006412151,0.947227729,,,93.38904232,,,7.23E-08,0,0,0,,,,-13.18493151,,-119.0181269,
Kore Digital Ltd,KDL,Telecom Infrastructure,440.3696,43.57326478,55.15970516,12.74062314,77.72397094,15.09167842,24.94444444,0.844215122,7.596428571,1.641346907,1.135775862,14.37148759,137.1867913,76.71944251,20.70378937,1024.115349,56.85727506,20.79687823,,93.32270042,0,0,0,0,,0.73015873,,25.48672566,,46.57534247,
Crayons Advertising Ltd,CRAYONS,Advertising,425.20415,26.98828607,39.85371662,12.8909437,36.43351268,5.900974603,25.4673913,2.184544854,12.48124306,,1.458584443,104.574814,25.63014768,7.899018205,1.512428505,,6.487271116,1.497098065,,17.15834285,-1.711011052,-3.143675808,0,0,,0.711111111,,44.88018552,,128.9855072,
Shemaroo Entertainment Ltd,SHEMAROO,Movies & TV Serials,410.5733429,4.405742217,7.525316037,0.970309565,1.605784258,1.669553417,1.482882295,0.581179108,0.997533019,0.531638059,2.289933195,744.2568166,43.91158748,0.69893152,0.733127409,,0.798002271,1.294347344,,14.30012513,0.139794338,-0.086966794,0,0,-0.047825347,0,,46.12273652,,77.41935484,
Empower India Ltd,EMPOWER,Online Services,379.3983306,0.057890077,0.071716413,0.053757119,0.054650408,1.641025641,21,0.032758244,12.03703704,1.790182868,1.037634409,39.93632317,2371.239566,1.295759326,38.91264929,,1.294212118,38.9803416,,1809.801574,0,0,0,0,,-8.993300181,,53.30188679,,277.7777778,
MOS Utility Ltd,MOS,Online Services,343.4876972,20.79555426,21.31027764,12.59004766,31.96398424,5.179646179,6.118881119,2.430677158,59.59782609,0.066225166,1.446016381,16.07814318,60.47318612,13.01582786,3.132297074,127.2176656,10.23508912,3.191115239,,32.13385649,,,,,,1.244181858,,35.60034623,,-96.57645681,
SAR Televenture Ltd,SARTELE,Telecom Infrastructure,330.75,21.46752603,23.36633663,27.4204947,66.32478632,11.9347893,10.48888889,2.297526502,5.683566434,,3.9225,60.85083805,85.24484536,28.07724958,10.17379268,,16.77838374,10.40972009,,58.85565217,-4.76452381,2.88,0,-26.33864286,,-27.87733971,,584.4210526,,1454.733352,
Valiant Communications Ltd,VALIANT,Telecom Equipments,294.3286951,5.086206897,6.749710313,4.510067114,5.251641138,5.311413215,25.88888889,0.849127517,1.355184233,1.01619171,5.410163339,356.3100991,175.1956518,8.92446013,9.305365005,95.56126464,8.270939514,9.099863898,,64.68060564,-0.51102913,0.163868664,-0.000220286,-2.41452073,,,,113.283884,,164.1221374,
Tips Films Ltd,TIPSFILMS,Movies & TV Serials,286.2831254,23.73036171,33.65624688,20.91784118,30.50316436,34.01816911,20.54878049,0.614902028,1.166354226,,2.67247932,233.3814201,11.76183752,3.114142558,4.00116178,,2.698512289,4.129044379,,8.633346737,0,-0.016956265,0,0,,,0.755001888,-2.480577893,,76.87905062,
Raj Television Network Ltd,RAJTV,TV Channels & Broadcasters,269.9493888,2.769136932,3.251876082,0.5725825,0.782259473,1.310708016,1.48245614,0.436849774,3.50204918,0.330645161,1.26021978,143.6617846,241.02624,1.878039438,3.159150249,8.764590545,1.754799566,3.366874064,41.39559551,42.87621294,0,0,0,-0.189569757,-0.026731085,,,22.70246984,,2.752293578,
DRC Systems India Ltd,DRCSYSTEMS,Advertising,231.8153775,21.41814999,24.52619844,20.93095908,32.63516805,22.43804421,13.75,0.93283349,3.903267974,,4.163522013,83.64445156,34.59931007,6.764382186,7.76340849,88.14272909,6.695225489,7.684038094,,22.94453775,0,-0.005491978,0,0,0,-0.760907347,,50.5799294,,4828.804881,
Diksat Transworld Ltd,DIKSAT,TV Channels & Broadcasters,221.6542256,6.185897436,6.042692939,4.674376141,8.795235914,4.599904169,184,1.016189897,2.52969697,0,2.260350877,172.621704,115.4449092,9.725942327,5.31035519,633.2977875,7.348532873,5.492913887,,73.95942762,0,0,0,0,,,,25.87454765,,143.0379747,
Bodhi Tree Multimedia Ltd,BTML,Movies & TV Serials,211.30736,12.79225117,20.29272152,9.796533534,19.11202587,7.589911256,8.844827586,1.290730972,2.953103448,5.054071661,2.043069307,153.4808336,65.01764923,8.493061093,4.934781878,,7.080072144,4.950428772,,39.77061163,0,-0.436115557,0,-0.120038412,,3.678745198,0.295683028,-27.88817784,,-32.69785753,
Vantage Knowledge Academy Ltd,VKAL,Publishing,207.4942625,22.92134831,30.5856833,20.54380665,25.85551331,48.11320755,,0.426988922,0.634730539,,3.876923077,735.2407653,203.4257475,46.62792416,97.87465212,,46.57848596,97.77087854,,145.9677905,0,0,0,0,,-0.536113179,,226.1538462,,385.7142857,
